province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,val_total_votes_in_table,val_effective_vote_sum,val_valid_ballots,val_vote_diff,winner_party,winner_votes,election_type,polling_station_id,total_party_votes_at_station,winner_share,rank,runner_up_party,runner_up_votes,runner_up_share,margin_votes,margin_share
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,8,constituency,385.0,,380.0,316.0,307.0,6.0,2.0,64.0,308,308,307,1,ไทรวมพลัง,223,constituency,อุบลราชธานี|2|ตำบลหัวเรือ|ตำบลหัวเรือ|8,308,0.724025974025974,1.0,กล้าธรรม,45,0.1461038961038961,178,0.577922077922078
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,10,constituency,727.0,480.0,920.0,480.0,466.0,14.0,,240.0,416,416,466,-50,กล้าธรรม,239,constituency,อุบลราชธานี|2|ตำบลเขื่องใน|เขตตำบลเขื่องใน|10,416,0.5745192307692307,1.0,ไทรวมพลัง,129,0.31009615384615385,110,0.26442307692307687
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,constituency,522.0,350.0,520.0,350.0,342.0,7.0,1.0,190.0,342,342,342,0,ไทรวมพลัง,221,constituency,อุบลราชธานี|2|ตำบลเขื่องใน|เขตตำบลเขื่องใน|12,342,0.6461988304093568,1.0,กล้าธรรม,99,0.2894736842105263,122,0.35672514619883045
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,7,constituency,405.0,291.0,400.0,291.0,278.0,3.0,10.0,109.0,278,278,278,0,กล้าธรรม,184,constituency,อุบลราชธานี|2|ตำบลเขื่องใน|เขตตำบลเขื่องใน|7,278,0.6618705035971223,1.0,ไทรวมพลัง,61,0.21942446043165467,123,0.44244604316546765
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,8,constituency,902.0,608.0,900.0,608.0,587.0,22.0,1.0,292.0,585,585,587,-2,กล้าธรรม,351,constituency,อุบลราชธานี|2|ตำบลเขื่องใน|เขตตำบลเขื่องใน|8,585,0.6,1.0,ไทรวมพลัง,193,0.3299145299145299,158,0.27008547008547007
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,9,constituency,136.0,,120.0,104.0,104.0,,,16.0,96,96,104,-8,กล้าธรรม,54,constituency,อุบลราชธานี|2|ตำบลเขื่องใน|เขตตำบลเขื่องใน|9,96,0.5625,1.0,ไทรวมพลัง,34,0.3541666666666667,20,0.20833333333333331
อุบลราชธานี,2,ตำบลเขื่องใน,เขตเทศบาล และนอกเขต,0,constituency,581.0,479.0,580.0,479.0,479.0,10.0,3.0,166.0,406,406,479,-73,กล้าธรรม,217,constituency,อุบลราชธานี|2|ตำบลเขื่องใน|เขตเทศบาล และนอกเขต|0,406,0.5344827586206896,1.0,ไทรวมพลัง,179,0.4408866995073892,38,0.09359605911330043
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,1,constituency,536.0,283.0,520.0,283.0,263.0,16.0,4.0,237.0,253,253,263,-10,กล้าธรรม,115,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลกลางใหญ่|1,253,0.45454545454545453,1.0,ไทรวมพลัง,105,0.4150197628458498,10,0.03952569169960474
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,constituency,373.0,130.0,340.0,130.0,129.0,1.0,2.0,210.0,127,127,129,-2,กล้าธรรม,73,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลกลางใหญ่|10,127,0.5748031496062992,1.0,ไทรวมพลัง,32,0.25196850393700787,41,0.3228346456692913
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,11,constituency,302.0,183.0,300.0,183.0,183.0,0.0,2.0,117.0,181,181,183,-2,กล้าธรรม,101,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลกลางใหญ่|11,181,0.5580110497237569,1.0,ไทรวมพลัง,65,0.35911602209944754,36,0.19889502762430938
