province,constituency,amphoe,tambon,party,const_votes,party_list_votes,const_total,party_list_total,const_share,party_list_share,share_gap,abs_share_gap
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,รักชาติ,0.0,0,1503.0,1469,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,วิชชั่นใหม่,0.0,4,1503.0,1469,0.0,0.002722940776038121,-0.002722940776038121,0.002722940776038121
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,สร้างอนาคตไทย,0.0,14,1503.0,1469,0.0,0.009530292716133424,-0.009530292716133424,0.009530292716133424
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,สังคมประชาธิปไตยไทย,0.0,1,1503.0,1469,0.0,0.0006807351940095302,-0.0006807351940095302,0.0006807351940095302
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,อนาคตไทย,0.0,0,1503.0,1469,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,เครือข่ายชาวนาแห่งประเทศไทย,0.0,0,1503.0,1469,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,เป็นธรรม,0.0,0,1503.0,1469,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,เพื่อชาติไทย,0.0,18,1503.0,1469,0.0,0.012253233492171545,-0.012253233492171545,0.012253233492171545
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,เพื่อชีวิตใหม่,0.0,0,1503.0,1469,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,เพื่อบ้านเมือง,0.0,2,1503.0,1469,0.0,0.0013614703880190605,-0.0013614703880190605,0.0013614703880190605
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,เพื่อไทย,34.0,212,1503.0,1469,0.02262142381902861,0.14431586113002043,-0.12169443731099182,0.12169443731099182
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,เศรษฐกิจ,13.0,34,1503.0,1469,0.008649367930805056,0.02314499659632403,-0.014495628665518973,0.014495628665518973
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,เสรีรวมไทย,0.0,4,1503.0,1469,0.0,0.002722940776038121,-0.002722940776038121,0.002722940776038121
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,แผ่นดินธรรม,0.0,4,1503.0,1469,0.0,0.002722940776038121,-0.002722940776038121,0.002722940776038121
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,แรงงานสร้างชาติ,0.0,1,1503.0,1469,0.0,0.0006807351940095302,-0.0006807351940095302,0.0006807351940095302
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,โอกาสใหม่,0.0,1,1503.0,1469,0.0,0.0006807351940095302,-0.0006807351940095302,0.0006807351940095302
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ใหม่,0.0,5,1503.0,1469,0.0,0.0034036759700476512,-0.0034036759700476512,0.0034036759700476512
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ไทยก้าวหน้า,0.0,3,1503.0,1469,0.0,0.0020422055820285907,-0.0020422055820285907,0.0020422055820285907
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ไทยก้าวใหม่,1.0,1,1503.0,1469,0.0006653359946773121,0.0006807351940095302,-1.539919933221819e-05,1.539919933221819e-05
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ไทยชนะ,0.0,0,1503.0,1469,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ไทยทรัพย์ทวี,0.0,33,1503.0,1469,0.0,0.0224642614023145,-0.0224642614023145,0.0224642614023145
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ไทยธรรม,0.0,0,1503.0,1469,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ไทยพร้อม,0.0,0,1503.0,1469,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ไทยพิทักษ์ธรรม,0.0,1,1503.0,1469,0.0,0.0006807351940095302,-0.0006807351940095302,0.0006807351940095302
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ไทยภักดี,0.0,2,1503.0,1469,0.0,0.0013614703880190605,-0.0013614703880190605,0.0013614703880190605
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ไทยรวมไทย,0.0,0,1503.0,1469,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ไทยสร้างไทย,0.0,8,1503.0,1469,0.0,0.005445881552076242,-0.005445881552076242,0.005445881552076242
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,ไทรวมพลัง,526.0,184,1503.0,1469,0.3499667332002661,0.12525527569775358,0.22471145750251253,0.22471145750251253
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,กรีน,0.0,1,1166.0,1841,0.0,0.0005431830526887561,-0.0005431830526887561,0.0005431830526887561
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,กล้าธรรม,393.0,242,1166.0,1841,0.33704974271012006,0.13145029875067898,0.20559944395944107,0.20559944395944107
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ก้าวอิสระ,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ครูไทยเพื่อประชาชน,0.0,1,1166.0,1841,0.0,0.0005431830526887561,-0.0005431830526887561,0.0005431830526887561
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,คลองไทย,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ความหวังใหม่,0.0,1,1166.0,1841,0.0,0.0005431830526887561,-0.0005431830526887561,0.0005431830526887561
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ทางเลือกใหม่,0.0,5,1166.0,1841,0.0,0.0027159152634437804,-0.0027159152634437804,0.0027159152634437804
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ท้องที่ไทย,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ประชากรไทย,0.0,3,1166.0,1841,0.0,0.0016295491580662683,-0.0016295491580662683,0.0016295491580662683
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ประชาชน,84.0,253,1166.0,1841,0.07204116638078903,0.1374253123302553,-0.06538414594946626,0.06538414594946626
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ประชาชาติ,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ประชาธิปัตย์,7.0,67,1166.0,1841,0.006003430531732418,0.03639326453014666,-0.030389833998414238,0.030389833998414238
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ประชาธิปไตยใหม่,1.0,38,1166.0,1841,0.0008576329331046312,0.020640956002172733,-0.0197833230690681,0.0197833230690681
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ประชาอาสาชาติ,0.0,2,1166.0,1841,0.0,0.0010863661053775121,-0.0010863661053775121,0.0010863661053775121
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ประชาไทย,0.0,4,1166.0,1841,0.0,0.0021727322107550242,-0.0021727322107550242,0.0021727322107550242
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ปวงชนไทย,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,พร้อม,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,พลวัต,0.0,5,1166.0,1841,0.0,0.0027159152634437804,-0.0027159152634437804,0.0027159152634437804
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,พลังธรรมใหม่,0.0,4,1166.0,1841,0.0,0.0021727322107550242,-0.0021727322107550242,0.0021727322107550242
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,พลังประชารัฐ,0.0,3,1166.0,1841,0.0,0.0016295491580662683,-0.0016295491580662683,0.0016295491580662683
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,พลังสังคมใหม่,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,พลังเพื่อไทย,0.0,5,1166.0,1841,0.0,0.0027159152634437804,-0.0027159152634437804,0.0027159152634437804
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,พลังไทยรักชาติ,0.0,204,1166.0,1841,0.0,0.11080934274850625,-0.11080934274850625,0.11080934274850625
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ฟิวชัน,0.0,2,1166.0,1841,0.0,0.0010863661053775121,-0.0010863661053775121,0.0010863661053775121
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ภูมิใจไทย,14.0,223,1166.0,1841,0.012006861063464836,0.12112982074959261,-0.10912295968612777,0.10912295968612777
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,มิติใหม่,0.0,18,1166.0,1841,0.0,0.00977729494839761,-0.00977729494839761,0.00977729494839761
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,รวมพลังประชาชน,0.0,7,1166.0,1841,0.0,0.0038022813688212928,-0.0038022813688212928,0.0038022813688212928
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,รวมใจไทย,0.0,51,1166.0,1841,0.0,0.027702335687126562,-0.027702335687126562,0.027702335687126562
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,รวมไทยสร้างชาติ,0.0,16,1166.0,1841,0.0,0.008690928843020097,-0.008690928843020097,0.008690928843020097
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,รักชาติ,0.0,3,1166.0,1841,0.0,0.0016295491580662683,-0.0016295491580662683,0.0016295491580662683
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,วิชชั่นใหม่,0.0,5,1166.0,1841,0.0,0.0027159152634437804,-0.0027159152634437804,0.0027159152634437804
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,สร้างอนาคตไทย,0.0,6,1166.0,1841,0.0,0.0032590983161325366,-0.0032590983161325366,0.0032590983161325366
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,สังคมประชาธิปไตยไทย,0.0,1,1166.0,1841,0.0,0.0005431830526887561,-0.0005431830526887561,0.0005431830526887561
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,อนาคตไทย,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,เครือข่ายชาวนาแห่งประเทศไทย,0.0,1,1166.0,1841,0.0,0.0005431830526887561,-0.0005431830526887561,0.0005431830526887561
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,เป็นธรรม,0.0,28,1166.0,1841,0.0,0.015209125475285171,-0.015209125475285171,0.015209125475285171
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,เพื่อชาติไทย,0.0,23,1166.0,1841,0.0,0.012493210211841391,-0.012493210211841391,0.012493210211841391
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,เพื่อชีวิตใหม่,0.0,4,1166.0,1841,0.0,0.0021727322107550242,-0.0021727322107550242,0.0021727322107550242
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,เพื่อบ้านเมือง,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,เพื่อไทย,27.0,216,1166.0,1841,0.023156089193825044,0.11732753938077133,-0.09417145018694628,0.09417145018694628
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,เศรษฐกิจ,13.0,53,1166.0,1841,0.011149228130360206,0.028788701792504073,-0.017639473662143867,0.017639473662143867
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,เสรีรวมไทย,0.0,6,1166.0,1841,0.0,0.0032590983161325366,-0.0032590983161325366,0.0032590983161325366
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,แผ่นดินธรรม,0.0,5,1166.0,1841,0.0,0.0027159152634437804,-0.0027159152634437804,0.0027159152634437804
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,แรงงานสร้างชาติ,0.0,3,1166.0,1841,0.0,0.0016295491580662683,-0.0016295491580662683,0.0016295491580662683
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,โอกาสใหม่,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ใหม่,0.0,7,1166.0,1841,0.0,0.0038022813688212928,-0.0038022813688212928,0.0038022813688212928
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ไทยก้าวหน้า,0.0,1,1166.0,1841,0.0,0.0005431830526887561,-0.0005431830526887561,0.0005431830526887561
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ไทยก้าวใหม่,0.0,4,1166.0,1841,0.0,0.0021727322107550242,-0.0021727322107550242,0.0021727322107550242
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ไทยชนะ,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ไทยทรัพย์ทวี,0.0,33,1166.0,1841,0.0,0.017925040738728953,-0.017925040738728953,0.017925040738728953
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ไทยธรรม,0.0,4,1166.0,1841,0.0,0.0021727322107550242,-0.0021727322107550242,0.0021727322107550242
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ไทยพร้อม,0.0,3,1166.0,1841,0.0,0.0016295491580662683,-0.0016295491580662683,0.0016295491580662683
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ไทยพิทักษ์ธรรม,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ไทยภักดี,0.0,4,1166.0,1841,0.0,0.0021727322107550242,-0.0021727322107550242,0.0021727322107550242
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ไทยรวมไทย,0.0,0,1166.0,1841,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ไทยสร้างไทย,0.0,6,1166.0,1841,0.0,0.0032590983161325366,-0.0032590983161325366,0.0032590983161325366
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,ไทรวมพลัง,627.0,270,1166.0,1841,0.5377358490566038,0.14665942422596415,0.39107642483063965,0.39107642483063965
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,กรีน,0.0,4,2000.0,1145,0.0,0.0034934497816593887,-0.0034934497816593887,0.0034934497816593887
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,กล้าธรรม,980.0,211,2000.0,1145,0.49,0.18427947598253275,0.30572052401746724,0.30572052401746724
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ก้าวอิสระ,0.0,3,2000.0,1145,0.0,0.0026200873362445414,-0.0026200873362445414,0.0026200873362445414
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ครูไทยเพื่อประชาชน,0.0,1,2000.0,1145,0.0,0.0008733624454148472,-0.0008733624454148472,0.0008733624454148472
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,คลองไทย,0.0,0,2000.0,1145,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ความหวังใหม่,0.0,9,2000.0,1145,0.0,0.007860262008733625,-0.007860262008733625,0.007860262008733625
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ทางเลือกใหม่,0.0,2,2000.0,1145,0.0,0.0017467248908296944,-0.0017467248908296944,0.0017467248908296944
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ท้องที่ไทย,0.0,1,2000.0,1145,0.0,0.0008733624454148472,-0.0008733624454148472,0.0008733624454148472
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ประชากรไทย,0.0,5,2000.0,1145,0.0,0.004366812227074236,-0.004366812227074236,0.004366812227074236
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ประชาชน,76.0,143,2000.0,1145,0.038,0.12489082969432315,-0.08689082969432316,0.08689082969432316
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ประชาชาติ,0.0,1,2000.0,1145,0.0,0.0008733624454148472,-0.0008733624454148472,0.0008733624454148472
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ประชาธิปัตย์,2.0,45,2000.0,1145,0.001,0.039301310043668124,-0.03830131004366812,0.03830131004366812
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ประชาธิปไตยใหม่,5.0,39,2000.0,1145,0.0025,0.03406113537117904,-0.031561135371179036,0.031561135371179036
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ประชาอาสาชาติ,0.0,5,2000.0,1145,0.0,0.004366812227074236,-0.004366812227074236,0.004366812227074236
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ประชาไทย,0.0,3,2000.0,1145,0.0,0.0026200873362445414,-0.0026200873362445414,0.0026200873362445414
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ปวงชนไทย,0.0,0,2000.0,1145,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,พร้อม,0.0,7,2000.0,1145,0.0,0.00611353711790393,-0.00611353711790393,0.00611353711790393
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,พลวัต,0.0,1,2000.0,1145,0.0,0.0008733624454148472,-0.0008733624454148472,0.0008733624454148472
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,พลังธรรมใหม่,0.0,5,2000.0,1145,0.0,0.004366812227074236,-0.004366812227074236,0.004366812227074236
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,พลังประชารัฐ,1.0,12,2000.0,1145,0.0005,0.010480349344978166,-0.009980349344978165,0.009980349344978165
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,พลังสังคมใหม่,0.0,0,2000.0,1145,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,พลังเพื่อไทย,0.0,1,2000.0,1145,0.0,0.0008733624454148472,-0.0008733624454148472,0.0008733624454148472
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,พลังไทยรักชาติ,0.0,4,2000.0,1145,0.0,0.0034934497816593887,-0.0034934497816593887,0.0034934497816593887
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ฟิวชัน,0.0,0,2000.0,1145,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ภูมิใจไทย,15.0,120,2000.0,1145,0.0075,0.10480349344978165,-0.09730349344978165,0.09730349344978165
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,มิติใหม่,0.0,7,2000.0,1145,0.0,0.00611353711790393,-0.00611353711790393,0.00611353711790393
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,รวมพลังประชาชน,0.0,12,2000.0,1145,0.0,0.010480349344978166,-0.010480349344978166,0.010480349344978166
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,รวมใจไทย,0.0,52,2000.0,1145,0.0,0.045414847161572056,-0.045414847161572056,0.045414847161572056
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,รวมไทยสร้างชาติ,0.0,14,2000.0,1145,0.0,0.01222707423580786,-0.01222707423580786,0.01222707423580786
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,รักชาติ,0.0,0,2000.0,1145,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,วิชชั่นใหม่,0.0,11,2000.0,1145,0.0,0.00960698689956332,-0.00960698689956332,0.00960698689956332
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,สร้างอนาคตไทย,0.0,1,2000.0,1145,0.0,0.0008733624454148472,-0.0008733624454148472,0.0008733624454148472
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,สังคมประชาธิปไตยไทย,0.0,0,2000.0,1145,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,อนาคตไทย,0.0,0,2000.0,1145,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,เครือข่ายชาวนาแห่งประเทศไทย,0.0,7,2000.0,1145,0.0,0.00611353711790393,-0.00611353711790393,0.00611353711790393
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,เป็นธรรม,0.0,11,2000.0,1145,0.0,0.00960698689956332,-0.00960698689956332,0.00960698689956332
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,เพื่อชาติไทย,0.0,16,2000.0,1145,0.0,0.013973799126637555,-0.013973799126637555,0.013973799126637555
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,เพื่อชีวิตใหม่,0.0,0,2000.0,1145,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,เพื่อบ้านเมือง,0.0,4,2000.0,1145,0.0,0.0034934497816593887,-0.0034934497816593887,0.0034934497816593887
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,เพื่อไทย,45.0,138,2000.0,1145,0.0225,0.1205240174672489,-0.0980240174672489,0.0980240174672489
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,เศรษฐกิจ,11.0,19,2000.0,1145,0.0055,0.016593886462882096,-0.011093886462882096,0.011093886462882096
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,เสรีรวมไทย,0.0,12,2000.0,1145,0.0,0.010480349344978166,-0.010480349344978166,0.010480349344978166
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,แผ่นดินธรรม,0.0,7,2000.0,1145,0.0,0.00611353711790393,-0.00611353711790393,0.00611353711790393
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,แรงงานสร้างชาติ,0.0,3,2000.0,1145,0.0,0.0026200873362445414,-0.0026200873362445414,0.0026200873362445414
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,โอกาสใหม่,0.0,9,2000.0,1145,0.0,0.007860262008733625,-0.007860262008733625,0.007860262008733625
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ใหม่,0.0,3,2000.0,1145,0.0,0.0026200873362445414,-0.0026200873362445414,0.0026200873362445414
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ไทยก้าวหน้า,0.0,0,2000.0,1145,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ไทยก้าวใหม่,0.0,5,2000.0,1145,0.0,0.004366812227074236,-0.004366812227074236,0.004366812227074236
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ไทยชนะ,0.0,0,2000.0,1145,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ไทยทรัพย์ทวี,0.0,25,2000.0,1145,0.0,0.021834061135371178,-0.021834061135371178,0.021834061135371178
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ไทยธรรม,0.0,5,2000.0,1145,0.0,0.004366812227074236,-0.004366812227074236,0.004366812227074236
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ไทยพร้อม,0.0,3,2000.0,1145,0.0,0.0026200873362445414,-0.0026200873362445414,0.0026200873362445414
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ไทยพิทักษ์ธรรม,0.0,8,2000.0,1145,0.0,0.0069868995633187774,-0.0069868995633187774,0.0069868995633187774
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ไทยภักดี,0.0,7,2000.0,1145,0.0,0.00611353711790393,-0.00611353711790393,0.00611353711790393
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ไทยรวมไทย,0.0,2,2000.0,1145,0.0,0.0017467248908296944,-0.0017467248908296944,0.0017467248908296944
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ไทยสร้างไทย,0.0,4,2000.0,1145,0.0,0.0034934497816593887,-0.0034934497816593887,0.0034934497816593887
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,ไทรวมพลัง,865.0,138,2000.0,1145,0.4325,0.1205240174672489,0.3119759825327511,0.3119759825327511
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,กรีน,0.0,0,2947.0,619,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,กล้าธรรม,1529.0,144,2947.0,619,0.5188327112317611,0.23263327948303716,0.286199431748724,0.286199431748724
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,ก้าวอิสระ,0.0,0,2947.0,619,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,ครูไทยเพื่อประชาชน,0.0,0,2947.0,619,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,คลองไทย,0.0,0,2947.0,619,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,ความหวังใหม่,0.0,0,2947.0,619,0.0,0.0,0.0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,ทางเลือกใหม่,0.0,3,2947.0,619,0.0,0.004846526655896607,-0.004846526655896607,0.004846526655896607
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลชีทวน,ท้องที่ไทย,0.0,0,2947.0,619,0.0,0.0,0.0,0.0
